Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 63.0.3239.132,,2018-02-21 12:51:08,2018-02-21 12:52:01,"53,085s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-21 12:51:08,2018-02-21 12:51:16,"7,885s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-21 12:51:08,2018-02-21 12:51:14,"5,871s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-21 12:51:14,2018-02-21 12:51:15,"1,406s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:51:15,2018-02-21 12:51:15,"0,038s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:51:15,2018-02-21 12:51:16,"0,109s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:51:16,2018-02-21 12:51:16,"0,110s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:16,2018-02-21 12:51:16,"0,095s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 63.0.3239.132,,2018-02-21 12:51:16,2018-02-21 12:52:00,"44,264s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-21 12:51:16,2018-02-21 12:51:17,"1,089s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:51:17,2018-02-21 12:51:22,"5,135s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:22,2018-02-21 12:51:23,"0,447s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:51:23,2018-02-21 12:51:28,"5,513s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:51:28,2018-02-21 12:51:28,"0,190s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:51:28,2018-02-21 12:51:28,"0,017s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:28,2018-02-21 12:51:28,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:28,2018-02-21 12:51:29,"0,116s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:29,2018-02-21 12:51:29,"0,066s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:51:29,2018-02-21 12:51:29,"0,279s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:29,2018-02-21 12:51:29,"0,084s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:29,2018-02-21 12:51:29,"0,077s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:51:29,2018-02-21 12:52:00,"30,953s",FAILED
