Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add user role,Chrome 63.0.3239.132,,2018-02-09 10:30:00,2018-02-09 10:30:13,"13,551s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-09 10:30:00,2018-02-09 10:30:08,"7,894s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-09 10:30:00,2018-02-09 10:30:06,"5,982s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-09 10:30:06,2018-02-09 10:30:07,"1,398s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:30:07,2018-02-09 10:30:07,"0,035s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:30:07,2018-02-09 10:30:07,"0,098s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:30:07,2018-02-09 10:30:08,"0,097s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:08,"0,118s",PASSED
,,,,,,
Test Cases/Add_User_Role,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:12,"4,756s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:08,"0,085s",PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:08,"0,028s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:08,"0,055s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:08,"0,088s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:30:08,2018-02-09 10:30:10,"2,001s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:10,2018-02-09 10:30:10,"0,134s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:30:10,2018-02-09 10:30:10,"0,065s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:10,2018-02-09 10:30:10,"0,175s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:30:10,2018-02-09 10:30:11,"0,062s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:11,2018-02-09 10:30:11,"0,077s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:30:11,2018-02-09 10:30:11,"0,120s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:11,2018-02-09 10:30:12,"1,084s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:30:12,2018-02-09 10:30:12,"0,530s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:12,2018-02-09 10:30:12,"0,064s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:30:12,2018-02-09 10:30:12,"0,068s",PASSED
