Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 66.0.3359.117,,2018-04-19 09:02:29,2018-04-19 09:03:12,"43,364s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 66.0.3359.117,,2018-04-19 09:02:29,2018-04-19 09:02:35,"6,492s",PASSED
openBrowser,Chrome 66.0.3359.117,,2018-04-19 09:02:29,2018-04-19 09:02:34,"4,522s",PASSED
maximizeWindow,Chrome 66.0.3359.117,,2018-04-19 09:02:34,2018-04-19 09:02:35,"1,423s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:02:35,2018-04-19 09:02:35,"0,053s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:02:35,2018-04-19 09:02:35,"0,123s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:02:35,2018-04-19 09:02:35,"0,098s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:35,2018-04-19 09:02:35,"0,090s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 66.0.3359.117,,2018-04-19 09:02:35,2018-04-19 09:03:11,"35,943s",FAILED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:02:36,2018-04-19 09:02:41,"5,460s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:41,2018-04-19 09:02:42,"0,466s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:42,2018-04-19 09:02:43,"1,274s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:02:43,2018-04-19 09:02:49,"6,358s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:02:49,2018-04-19 09:02:49,"0,201s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:02:49,2018-04-19 09:02:49,"0,018s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:49,2018-04-19 09:02:50,"0,085s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,085s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,059s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,218s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,089s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,119s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,075s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,070s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,115s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,074s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:50,"0,075s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:50,2018-04-19 09:02:51,"0,077s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:51,2018-04-19 09:02:51,"0,075s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:02:51,2018-04-19 09:02:51,"0,110s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:51,2018-04-19 09:02:51,"0,060s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:51,2018-04-19 09:02:51,"0,083s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:02:51,2018-04-19 09:02:51,"0,057s",PASSED
delay,Chrome 66.0.3359.117,,2018-04-19 09:02:51,2018-04-19 09:03:01,"10,013s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:03:01,2018-04-19 09:03:01,"0,055s",PASSED
delay,Chrome 66.0.3359.117,,2018-04-19 09:03:01,2018-04-19 09:03:11,"10,000s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:03:11,2018-04-19 09:03:11,"0,352s",FAILED
