Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 64.0.3282.186,,2018-03-05 14:03:43,2018-03-05 14:04:05,"21,813s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 64.0.3282.186,,2018-03-05 14:03:44,2018-03-05 14:03:51,"7,613s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-05 14:03:44,2018-03-05 14:03:50,"5,684s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-05 14:03:50,2018-03-05 14:03:51,"1,386s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 14:03:51,2018-03-05 14:03:51,"0,033s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 14:03:51,2018-03-05 14:03:51,"0,118s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 14:03:51,2018-03-05 14:03:51,"0,152s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:03:51,2018-03-05 14:03:51,"0,073s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 64.0.3282.186,,2018-03-05 14:03:51,2018-03-05 14:04:05,"13,296s",FAILED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 14:03:51,2018-03-05 14:03:57,"5,210s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:03:57,2018-03-05 14:03:57,"0,373s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:03:57,2018-03-05 14:03:58,"1,130s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 14:03:58,2018-03-05 14:04:03,"4,768s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 14:04:03,2018-03-05 14:04:03,"0,190s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 14:04:03,2018-03-05 14:04:03,"0,018s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:03,2018-03-05 14:04:03,"0,078s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:03,2018-03-05 14:04:03,"0,079s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:03,2018-03-05 14:04:03,"0,066s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 14:04:03,2018-03-05 14:04:04,"0,223s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,078s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,100s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,060s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,088s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,115s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,143s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:04,"0,069s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 14:04:04,2018-03-05 14:04:05,"0,384s",FAILED
