Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new Role,Chrome 63.0.3239.132,,2018-02-06 14:22:40,2018-02-06 14:22:52,"12,244s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-06 14:22:40,2018-02-06 14:22:48,"7,195s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 14:22:41,2018-02-06 14:22:46,"5,209s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 14:22:46,2018-02-06 14:22:47,"1,447s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:22:47,2018-02-06 14:22:47,"0,034s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:22:47,2018-02-06 14:22:47,"0,114s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:22:47,2018-02-06 14:22:47,"0,114s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:22:47,2018-02-06 14:22:48,"0,095s",PASSED
,,,,,,
Test Cases/Create_Role,Chrome 63.0.3239.132,,2018-02-06 14:22:48,2018-02-06 14:22:52,"4,180s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 14:22:48,2018-02-06 14:22:48,"0,036s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:22:48,2018-02-06 14:22:48,"0,068s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:22:48,2018-02-06 14:22:48,"0,069s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:22:48,2018-02-06 14:22:51,"3,105s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:22:51,2018-02-06 14:22:51,"0,085s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:22:51,2018-02-06 14:22:51,"0,359s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:22:51,2018-02-06 14:22:52,"0,227s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:22:52,2018-02-06 14:22:52,"0,096s",PASSED
