Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new Role,Chrome 63.0.3239.132,,2018-02-06 14:32:21,2018-02-06 14:32:34,"13,288s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-06 14:32:21,2018-02-06 14:32:29,"7,638s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 14:32:21,2018-02-06 14:32:27,"5,606s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 14:32:27,2018-02-06 14:32:28,"1,448s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:32:28,2018-02-06 14:32:28,"0,035s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:32:28,2018-02-06 14:32:28,"0,114s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:32:28,2018-02-06 14:32:29,"0,144s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:32:29,2018-02-06 14:32:29,"0,103s",PASSED
,,,,,,
Test Cases/Create_Role,Chrome 63.0.3239.132,,2018-02-06 14:32:29,2018-02-06 14:32:34,"4,777s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 14:32:29,2018-02-06 14:32:29,"0,051s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:32:29,2018-02-06 14:32:29,"0,544s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:32:29,2018-02-06 14:32:30,"0,066s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:32:30,2018-02-06 14:32:32,"2,745s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:32:32,2018-02-06 14:32:32,"0,088s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:32:32,2018-02-06 14:32:33,"0,576s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:32:33,2018-02-06 14:32:33,"0,263s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:32:33,2018-02-06 14:32:33,"0,020s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:32:33,2018-02-06 14:32:33,"0,208s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:32:33,2018-02-06 14:32:33,"0,022s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:32:33,2018-02-06 14:32:34,"0,075s",PASSED
