Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new Role,Chrome 63.0.3239.132,,2018-02-06 14:11:04,2018-02-06 14:11:15,"11,842s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-06 14:11:04,2018-02-06 14:11:11,"6,802s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 14:11:04,2018-02-06 14:11:09,"4,917s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 14:11:09,2018-02-06 14:11:10,"1,385s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:11:10,2018-02-06 14:11:10,"0,033s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:11:10,2018-02-06 14:11:10,"0,091s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:11:10,2018-02-06 14:11:11,"0,100s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:11:11,2018-02-06 14:11:11,"0,090s",PASSED
,,,,,,
Test Cases/Create_Role,Chrome 63.0.3239.132,,2018-02-06 14:11:11,2018-02-06 14:11:15,"4,166s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 14:11:11,2018-02-06 14:11:11,"0,032s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:11:11,2018-02-06 14:11:11,"0,527s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:11:11,2018-02-06 14:11:11,"0,077s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:11:11,2018-02-06 14:11:14,"2,592s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:11:14,2018-02-06 14:11:14,"0,079s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:11:14,2018-02-06 14:11:15,"0,775s",PASSED
