Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new user,Chrome 63.0.3239.132,,2018-02-06 11:33:16,2018-02-06 11:33:27,"11,063s",PASSED
,,,,,,
Test Cases/Authorization,Chrome 63.0.3239.132,,2018-02-06 11:33:16,2018-02-06 11:33:23,"6,632s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 11:33:16,2018-02-06 11:33:21,"4,657s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 11:33:21,2018-02-06 11:33:22,"1,389s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 11:33:22,2018-02-06 11:33:22,"0,035s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 11:33:22,2018-02-06 11:33:22,"0,114s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 11:33:22,2018-02-06 11:33:22,"0,124s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 11:33:22,2018-02-06 11:33:23,"0,133s",PASSED
,,,,,,
Test Cases/Create user,Chrome 63.0.3239.132,Creation new user to test system,2018-02-06 11:33:23,2018-02-06 11:33:26,"3,541s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 11:33:23,2018-02-06 11:33:23,"0,079s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 11:33:23,2018-02-06 11:33:23,"0,537s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 11:33:23,2018-02-06 11:33:23,"0,078s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 11:33:23,2018-02-06 11:33:25,"1,273s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 11:33:25,2018-02-06 11:33:25,"0,517s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 11:33:25,2018-02-06 11:33:26,"0,888s",PASSED
