Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add user role,Chrome 63.0.3239.132,,2018-02-09 10:22:26,2018-02-09 10:22:34,"8,159s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-09 10:22:26,2018-02-09 10:22:33,"6,427s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-09 10:22:26,2018-02-09 10:22:31,"4,561s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-09 10:22:31,2018-02-09 10:22:32,"1,389s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:22:32,2018-02-09 10:22:32,"0,034s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:22:32,2018-02-09 10:22:32,"0,093s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:22:32,2018-02-09 10:22:33,"0,097s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:22:33,2018-02-09 10:22:33,"0,087s",PASSED
,,,,,,
Test Cases/Add_User_Role,Chrome 63.0.3239.132,,2018-02-09 10:22:33,2018-02-09 10:22:33,"0,822s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-09 10:22:33,2018-02-09 10:22:33,"0,651s",PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-09 10:22:33,2018-02-09 10:22:33,"0,049s",FAILED
