Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new Role,Chrome 63.0.3239.132,,2018-02-06 14:34:11,2018-02-06 14:34:23,"12,306s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-06 14:34:11,2018-02-06 14:34:18,"7,015s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 14:34:11,2018-02-06 14:34:16,"5,111s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 14:34:16,2018-02-06 14:34:18,"1,395s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:18,"0,034s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:18,"0,098s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:18,"0,096s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:18,"0,100s",PASSED
,,,,,,
Test Cases/Create_Role,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:22,"4,429s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:18,"0,027s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:34:18,2018-02-06 14:34:19,"0,526s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:34:19,2018-02-06 14:34:19,"0,062s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:34:19,2018-02-06 14:34:22,"2,838s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,093s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,144s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,264s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,021s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,226s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,029s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 14:34:22,2018-02-06 14:34:22,"0,086s",PASSED
