Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new user,Chrome 63.0.3239.132,,2018-02-19 16:55:30,2018-02-19 16:55:46,"15,970s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-19 16:55:31,2018-02-19 16:55:38,"7,812s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-19 16:55:31,2018-02-19 16:55:37,"5,740s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-19 16:55:37,2018-02-19 16:55:38,"1,410s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:55:38,2018-02-19 16:55:38,"0,066s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:38,2018-02-19 16:55:38,"0,170s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:38,2018-02-19 16:55:38,"0,138s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:55:38,2018-02-19 16:55:38,"0,133s",PASSED
,,,,,,
Test Cases/Create_User,Chrome 63.0.3239.132,Creation new user to test system,2018-02-19 16:55:38,2018-02-19 16:55:46,"7,259s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-19 16:55:39,2018-02-19 16:55:39,"0,050s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:55:39,2018-02-19 16:55:39,"0,544s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:55:39,2018-02-19 16:55:39,"0,074s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:55:39,2018-02-19 16:55:41,"1,911s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:55:41,2018-02-19 16:55:42,"0,523s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:42,2018-02-19 16:55:43,"1,047s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:43,2018-02-19 16:55:43,"0,358s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:43,2018-02-19 16:55:44,"0,442s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:44,2018-02-19 16:55:44,"0,750s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:44,2018-02-19 16:55:45,"0,425s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:45,2018-02-19 16:55:45,"0,338s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:45,2018-02-19 16:55:45,"0,254s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:55:45,2018-02-19 16:55:46,"0,251s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:55:46,2018-02-19 16:55:46,"0,112s",PASSED
