Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new user,Chrome 63.0.3239.132,,2018-02-06 13:13:44,2018-02-06 13:13:58,"14,388s",PASSED
,,,,,,
Test Cases/Authorization,Chrome 63.0.3239.132,,2018-02-06 13:13:44,2018-02-06 13:13:52,"7,431s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-06 13:13:44,2018-02-06 13:13:50,"5,516s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-06 13:13:50,2018-02-06 13:13:51,"1,399s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 13:13:51,2018-02-06 13:13:51,"0,037s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:51,2018-02-06 13:13:51,"0,099s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:51,2018-02-06 13:13:52,"0,114s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 13:13:52,2018-02-06 13:13:52,"0,090s",PASSED
,,,,,,
Test Cases/Create user,Chrome 63.0.3239.132,Creation new user to test system,2018-02-06 13:13:52,2018-02-06 13:13:58,"6,088s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-06 13:13:52,2018-02-06 13:13:52,"0,042s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-06 13:13:52,2018-02-06 13:13:52,"0,070s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 13:13:52,2018-02-06 13:13:52,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 13:13:52,2018-02-06 13:13:53,"1,449s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 13:13:53,2018-02-06 13:13:54,"0,485s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:54,2018-02-06 13:13:55,"0,961s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:55,2018-02-06 13:13:55,"0,334s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:55,2018-02-06 13:13:56,"0,443s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:56,2018-02-06 13:13:56,"0,749s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:56,2018-02-06 13:13:57,"0,414s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:57,2018-02-06 13:13:57,"0,319s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:57,2018-02-06 13:13:57,"0,243s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-06 13:13:57,2018-02-06 13:13:58,"0,248s",PASSED
click,Chrome 63.0.3239.132,,2018-02-06 13:13:58,2018-02-06 13:13:58,"0,118s",PASSED
