Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add user role,Chrome 63.0.3239.132,,2018-02-09 10:26:16,2018-02-09 10:26:28,"12,447s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-09 10:26:16,2018-02-09 10:26:23,"6,905s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-09 10:26:16,2018-02-09 10:26:21,"4,977s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-09 10:26:21,2018-02-09 10:26:22,"1,400s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:26:22,2018-02-09 10:26:23,"0,041s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,116s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,117s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,091s",PASSED
,,,,,,
Test Cases/Add_User_Role,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:27,"4,600s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,084s",PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,034s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,048s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:23,"0,119s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:26:23,2018-02-09 10:26:25,"2,106s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:25,2018-02-09 10:26:26,"0,214s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:26:26,2018-02-09 10:26:26,"0,090s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:26,2018-02-09 10:26:26,"0,168s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:26:26,2018-02-09 10:26:26,"0,569s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:26,2018-02-09 10:26:27,"0,174s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:26:27,2018-02-09 10:26:27,"0,252s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:27,2018-02-09 10:26:27,"0,066s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:26:27,2018-02-09 10:26:27,"0,502s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:26:27,2018-02-09 10:26:27,"0,062s",PASSED
