Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add user role,Chrome 63.0.3239.132,,2018-02-19 16:58:18,2018-02-19 16:58:31,"13,041s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-19 16:58:19,2018-02-19 16:58:26,"7,370s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-19 16:58:19,2018-02-19 16:58:24,"5,459s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-19 16:58:24,2018-02-19 16:58:26,"1,379s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:26,"0,050s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:26,"0,102s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:26,"0,105s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:26,"0,103s",PASSED
,,,,,,
Test Cases/Add_User_Role,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:31,"4,805s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:26,"0,029s",PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:26,"0,028s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:58:26,2018-02-19 16:58:27,"0,532s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:27,2018-02-19 16:58:27,"0,065s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:58:27,2018-02-19 16:58:29,"1,893s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:29,2018-02-19 16:58:29,"0,134s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:58:29,2018-02-19 16:58:29,"0,065s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:29,2018-02-19 16:58:29,"0,164s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:58:29,2018-02-19 16:58:30,"0,736s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:30,2018-02-19 16:58:30,"0,193s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:58:30,2018-02-19 16:58:30,"0,228s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:30,2018-02-19 16:58:30,"0,064s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:58:30,2018-02-19 16:58:31,"0,448s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:31,2018-02-19 16:58:31,"0,064s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:58:31,2018-02-19 16:58:31,"0,077s",PASSED
