Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add user role,Chrome 63.0.3239.132,,2018-02-09 10:18:28,2018-02-09 10:18:39,"11,341s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-09 10:18:28,2018-02-09 10:18:35,"6,592s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-09 10:18:29,2018-02-09 10:18:33,"4,676s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-09 10:18:33,2018-02-09 10:18:35,"1,388s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:35,"0,034s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:35,"0,102s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:35,"0,097s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:35,"0,087s",PASSED
,,,,,,
Test Cases/Add_User_Role,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:39,"3,861s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:35,"0,030s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:18:35,2018-02-09 10:18:36,"0,535s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:18:36,2018-02-09 10:18:36,"0,067s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:18:36,2018-02-09 10:18:38,"1,863s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:18:38,2018-02-09 10:18:38,"0,135s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:18:38,2018-02-09 10:18:38,"0,072s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:18:38,2018-02-09 10:18:38,"0,160s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-09 10:18:38,2018-02-09 10:18:38,"0,535s",PASSED
click,Chrome 63.0.3239.132,,2018-02-09 10:18:38,2018-02-09 10:18:39,"0,181s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-09 10:18:39,2018-02-09 10:18:39,"0,204s",PASSED
