Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 66.0.3359.117,,2018-04-19 09:22:02,2018-04-19 09:22:28,"26,348s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 66.0.3359.117,,2018-04-19 09:22:02,2018-04-19 09:22:10,"7,611s",PASSED
openBrowser,Chrome 66.0.3359.117,,2018-04-19 09:22:02,2018-04-19 09:22:08,"5,737s",PASSED
maximizeWindow,Chrome 66.0.3359.117,,2018-04-19 09:22:08,2018-04-19 09:22:09,"1,397s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:22:09,2018-04-19 09:22:09,"0,036s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:09,2018-04-19 09:22:09,"0,100s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:09,2018-04-19 09:22:10,"0,100s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:10,2018-04-19 09:22:10,"0,068s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 66.0.3359.117,,2018-04-19 09:22:10,2018-04-19 09:22:27,"17,807s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:22:10,2018-04-19 09:22:15,"5,538s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:15,2018-04-19 09:22:16,"0,375s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:16,2018-04-19 09:22:17,"1,299s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:22:17,2018-04-19 09:22:23,"6,146s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:23,2018-04-19 09:22:23,"0,193s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:22:23,2018-04-19 09:22:23,"0,017s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:23,2018-04-19 09:22:23,"0,075s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:23,2018-04-19 09:22:23,"0,081s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:23,2018-04-19 09:22:24,"0,056s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,212s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,088s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,098s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,061s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,073s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,110s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,075s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,067s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,072s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:24,"0,066s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:24,2018-04-19 09:22:25,"0,103s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,050s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,072s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,088s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,037s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,067s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,064s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,187s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,046s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,082s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,065s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,061s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:25,"0,075s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:25,2018-04-19 09:22:26,"0,100s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,051s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,082s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,063s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,072s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,074s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,089s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,177s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,050s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,072s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,063s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,040s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:22:26,2018-04-19 09:22:26,"0,075s",PASSED
