Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 66.0.3359.117,,2018-04-19 09:12:19,2018-04-19 09:12:42,"23,861s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 66.0.3359.117,,2018-04-19 09:12:19,2018-04-19 09:12:25,"6,093s",PASSED
openBrowser,Chrome 66.0.3359.117,,2018-04-19 09:12:19,2018-04-19 09:12:23,"4,212s",PASSED
maximizeWindow,Chrome 66.0.3359.117,,2018-04-19 09:12:23,2018-04-19 09:12:25,"1,396s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:12:25,2018-04-19 09:12:25,"0,040s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:25,2018-04-19 09:12:25,"0,104s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:25,2018-04-19 09:12:25,"0,097s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:25,2018-04-19 09:12:25,"0,071s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 66.0.3359.117,,2018-04-19 09:12:25,2018-04-19 09:12:42,"16,845s",FAILED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:12:25,2018-04-19 09:12:30,"5,477s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:30,2018-04-19 09:12:31,"0,460s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:31,2018-04-19 09:12:32,"1,202s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:12:32,2018-04-19 09:12:38,"5,800s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:38,2018-04-19 09:12:38,"0,199s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:12:38,2018-04-19 09:12:38,"0,017s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:38,2018-04-19 09:12:38,"0,077s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:38,2018-04-19 09:12:38,"0,091s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:12:38,2018-04-19 09:12:38,"0,062s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:12:38,2018-04-19 09:12:39,"0,219s",PASSED
