Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 65.0.3325.146,,2018-03-14 16:46:56,2018-03-14 16:47:48,"52,062s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 65.0.3325.146,,2018-03-14 16:46:57,2018-03-14 16:47:05,"8,601s",PASSED
openBrowser,Chrome 65.0.3325.146,,2018-03-14 16:46:57,2018-03-14 16:47:03,"6,655s",PASSED
maximizeWindow,Chrome 65.0.3325.146,,2018-03-14 16:47:03,2018-03-14 16:47:05,"1,410s",PASSED
waitForElementPresent,Chrome 65.0.3325.146,,2018-03-14 16:47:05,2018-03-14 16:47:05,"0,048s",PASSED
setText,Chrome 65.0.3325.146,,2018-03-14 16:47:05,2018-03-14 16:47:05,"0,150s",PASSED
setText,Chrome 65.0.3325.146,,2018-03-14 16:47:05,2018-03-14 16:47:05,"0,095s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:05,2018-03-14 16:47:05,"0,066s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 65.0.3325.146,,2018-03-14 16:47:05,2018-03-14 16:47:48,"42,416s",FAILED
waitForElementPresent,Chrome 65.0.3325.146,,2018-03-14 16:47:05,2018-03-14 16:47:10,"4,883s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:10,2018-03-14 16:47:11,"0,436s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:11,2018-03-14 16:47:12,"1,101s",PASSED
waitForElementPresent,Chrome 65.0.3325.146,,2018-03-14 16:47:12,2018-03-14 16:47:15,"3,635s",PASSED
setText,Chrome 65.0.3325.146,,2018-03-14 16:47:15,2018-03-14 16:47:16,"0,194s",PASSED
waitForElementPresent,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,024s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,093s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,086s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,064s",PASSED
setText,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,224s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,080s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,099s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,058s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:16,"0,069s",PASSED
setText,Chrome 65.0.3325.146,,2018-03-14 16:47:16,2018-03-14 16:47:17,"0,114s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:17,2018-03-14 16:47:17,"0,084s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:17,2018-03-14 16:47:17,"0,069s",PASSED
click,Chrome 65.0.3325.146,,2018-03-14 16:47:17,2018-03-14 16:47:48,"30,968s",FAILED
