Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 63.0.3239.132,,2018-02-21 12:52:48,2018-02-21 12:53:40,"51,965s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-21 12:52:48,2018-02-21 12:52:54,"6,060s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-21 12:52:48,2018-02-21 12:52:52,"4,165s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-21 12:52:52,2018-02-21 12:52:54,"1,404s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:52:54,2018-02-21 12:52:54,"0,034s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:52:54,2018-02-21 12:52:54,"0,097s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:52:54,2018-02-21 12:52:54,"0,096s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:52:54,2018-02-21 12:52:54,"0,091s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 63.0.3239.132,,2018-02-21 12:52:54,2018-02-21 12:53:39,"44,959s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-21 12:52:54,2018-02-21 12:52:55,"0,891s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:52:55,2018-02-21 12:53:00,"5,242s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:53:00,2018-02-21 12:53:01,"0,310s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:53:01,2018-02-21 12:53:07,"6,683s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:53:07,2018-02-21 12:53:07,"0,194s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 12:53:07,2018-02-21 12:53:07,"0,018s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:53:07,2018-02-21 12:53:08,"0,080s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:53:08,2018-02-21 12:53:08,"0,086s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:53:08,2018-02-21 12:53:08,"0,057s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 12:53:08,2018-02-21 12:53:08,"0,228s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:53:08,2018-02-21 12:53:08,"0,085s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 12:53:08,2018-02-21 12:53:39,"30,944s",FAILED
