Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 64.0.3282.186,,2018-03-06 08:36:20,2018-03-06 08:36:41,"21,283s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 64.0.3282.186,,2018-03-06 08:36:20,2018-03-06 08:36:27,"6,745s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-06 08:36:20,2018-03-06 08:36:25,"4,808s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-06 08:36:25,2018-03-06 08:36:26,"1,409s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-06 08:36:26,2018-03-06 08:36:26,"0,045s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-06 08:36:26,2018-03-06 08:36:27,"0,119s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-06 08:36:27,2018-03-06 08:36:27,"0,117s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:27,2018-03-06 08:36:27,"0,078s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 64.0.3282.186,,2018-03-06 08:36:27,2018-03-06 08:36:40,"13,522s",FAILED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-06 08:36:27,2018-03-06 08:36:32,"4,944s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:32,2018-03-06 08:36:32,"0,387s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:32,2018-03-06 08:36:33,"1,076s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-06 08:36:33,2018-03-06 08:36:39,"5,215s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,204s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,021s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,100s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,125s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,064s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,219s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:39,"0,074s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:39,2018-03-06 08:36:40,"0,091s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:40,2018-03-06 08:36:40,"0,061s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:40,2018-03-06 08:36:40,"0,064s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-06 08:36:40,2018-03-06 08:36:40,"0,107s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:40,2018-03-06 08:36:40,"0,081s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:40,2018-03-06 08:36:40,"0,071s",PASSED
click,Chrome 64.0.3282.186,,2018-03-06 08:36:40,2018-03-06 08:36:40,"0,389s",FAILED
