Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new Role,Chrome 63.0.3239.132,,2018-02-16 12:11:16,2018-02-16 12:11:28,"12,287s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-16 12:11:16,2018-02-16 12:11:23,"6,594s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-16 12:11:16,2018-02-16 12:11:21,"4,624s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-16 12:11:21,2018-02-16 12:11:22,"1,395s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-16 12:11:22,2018-02-16 12:11:22,"0,058s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 12:11:22,2018-02-16 12:11:22,"0,095s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 12:11:22,2018-02-16 12:11:22,"0,115s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 12:11:22,2018-02-16 12:11:23,"0,118s",PASSED
,,,,,,
Test Cases/Create_Role,Chrome 63.0.3239.132,,2018-02-16 12:11:23,2018-02-16 12:11:27,"4,762s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-16 12:11:23,2018-02-16 12:11:23,"0,036s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-16 12:11:23,2018-02-16 12:11:23,"0,078s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 12:11:23,2018-02-16 12:11:23,"0,075s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-16 12:11:23,2018-02-16 12:11:26,"3,164s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 12:11:26,2018-02-16 12:11:26,"0,079s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 12:11:26,2018-02-16 12:11:27,"0,590s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 12:11:27,2018-02-16 12:11:27,"0,268s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 12:11:27,2018-02-16 12:11:27,"0,218s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-16 12:11:27,2018-02-16 12:11:27,"0,024s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 12:11:27,2018-02-16 12:11:27,"0,127s",PASSED
