Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 66.0.3359.117,,2018-04-19 09:00:28,2018-04-19 09:01:03,"35,043s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 66.0.3359.117,,2018-04-19 09:00:28,2018-04-19 09:00:36,"8,324s",PASSED
openBrowser,Chrome 66.0.3359.117,,2018-04-19 09:00:28,2018-04-19 09:00:35,"6,404s",PASSED
maximizeWindow,Chrome 66.0.3359.117,,2018-04-19 09:00:35,2018-04-19 09:00:36,"1,416s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:00:36,2018-04-19 09:00:36,"0,037s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:00:36,2018-04-19 09:00:36,"0,112s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:00:36,2018-04-19 09:00:36,"0,099s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:36,2018-04-19 09:00:36,"0,067s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 66.0.3359.117,,2018-04-19 09:00:36,2018-04-19 09:01:02,"25,785s",FAILED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:00:37,2018-04-19 09:00:42,"5,341s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:42,2018-04-19 09:00:42,"0,404s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:42,2018-04-19 09:00:44,"1,394s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:00:44,2018-04-19 09:00:50,"6,318s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:00:50,2018-04-19 09:00:50,"0,205s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:00:50,2018-04-19 09:00:50,"0,017s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:50,2018-04-19 09:00:50,"0,080s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:50,2018-04-19 09:00:50,"0,086s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:50,2018-04-19 09:00:50,"0,066s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:00:50,2018-04-19 09:00:51,"0,232s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,079s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,118s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,062s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,084s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,132s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,084s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,067s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,074s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:51,"0,068s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:00:51,2018-04-19 09:00:52,"0,105s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:52,2018-04-19 09:00:52,"0,061s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:52,2018-04-19 09:00:52,"0,076s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:52,2018-04-19 09:00:52,"0,055s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:00:52,2018-04-19 09:00:52,"0,051s",PASSED
delay,Chrome 66.0.3359.117,,2018-04-19 09:00:52,2018-04-19 09:01:02,"10,013s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:01:02,2018-04-19 09:01:02,"0,351s",FAILED
