Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create new user,Chrome 63.0.3239.132,,2018-02-16 11:45:23,2018-02-16 11:45:39,"16,018s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-16 11:45:23,2018-02-16 11:45:32,"8,548s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-16 11:45:24,2018-02-16 11:45:30,"6,595s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-16 11:45:30,2018-02-16 11:45:32,"1,408s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-16 11:45:32,2018-02-16 11:45:32,"0,051s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:32,2018-02-16 11:45:32,"0,097s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:32,2018-02-16 11:45:32,"0,114s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 11:45:32,2018-02-16 11:45:32,"0,107s",PASSED
,,,,,,
Test Cases/Create_User,Chrome 63.0.3239.132,Creation new user to test system,2018-02-16 11:45:32,2018-02-16 11:45:38,"6,561s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-16 11:45:32,2018-02-16 11:45:32,"0,025s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-16 11:45:32,2018-02-16 11:45:33,"0,577s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 11:45:33,2018-02-16 11:45:33,"0,068s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 11:45:33,2018-02-16 11:45:34,"1,267s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 11:45:34,2018-02-16 11:45:34,"0,512s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:34,2018-02-16 11:45:35,"0,913s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:35,2018-02-16 11:45:36,"0,435s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:36,2018-02-16 11:45:36,"0,446s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:36,2018-02-16 11:45:37,"0,757s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:37,2018-02-16 11:45:37,"0,440s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:37,2018-02-16 11:45:38,"0,349s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:38,2018-02-16 11:45:38,"0,253s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-16 11:45:38,2018-02-16 11:45:38,"0,265s",PASSED
click,Chrome 63.0.3239.132,,2018-02-16 11:45:38,2018-02-16 11:45:38,"0,128s",PASSED
