Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 65.0.3325.162,,2018-03-15 08:21:52,2018-03-15 08:22:18,"25,436s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 65.0.3325.162,,2018-03-15 08:21:52,2018-03-15 08:22:02,"9,690s",PASSED
openBrowser,Chrome 65.0.3325.162,,2018-03-15 08:21:53,2018-03-15 08:22:00,"7,644s",PASSED
maximizeWindow,Chrome 65.0.3325.162,,2018-03-15 08:22:00,2018-03-15 08:22:02,"1,406s",PASSED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:22:02,2018-03-15 08:22:02,"0,070s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:22:02,2018-03-15 08:22:02,"0,159s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:22:02,2018-03-15 08:22:02,"0,121s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:02,2018-03-15 08:22:02,"0,083s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 65.0.3325.162,,2018-03-15 08:22:02,2018-03-15 08:22:17,"14,691s",FAILED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:22:02,2018-03-15 08:22:08,"6,083s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:08,2018-03-15 08:22:09,"0,513s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:09,2018-03-15 08:22:10,"1,055s",PASSED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:22:10,2018-03-15 08:22:15,"4,823s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,193s",PASSED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,016s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,078s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,098s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,082s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,209s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:15,"0,083s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:15,2018-03-15 08:22:16,"0,118s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,096s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,079s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,117s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,078s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,070s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,073s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,067s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,099s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,051s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,067s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:16,"0,043s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:22:16,2018-03-15 08:22:17,"0,379s",FAILED
