Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 63.0.3239.132,,2018-02-21 08:14:40,2018-02-21 08:14:55,"15,339s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-21 08:14:40,2018-02-21 08:14:47,"7,223s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-21 08:14:40,2018-02-21 08:14:45,"5,195s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-21 08:14:45,2018-02-21 08:14:47,"1,389s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:47,"0,061s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:47,"0,130s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:47,"0,115s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:47,"0,105s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:54,"7,135s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:47,"0,027s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 08:14:47,2018-02-21 08:14:52,"5,170s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 08:14:52,2018-02-21 08:14:53,"0,291s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 08:14:53,2018-02-21 08:14:54,"1,537s",FAILED
