Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 64.0.3282.186,,2018-03-05 11:18:50,2018-03-05 11:19:14,"24,126s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 64.0.3282.186,,2018-03-05 11:18:50,2018-03-05 11:18:59,"8,991s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-05 11:18:51,2018-03-05 11:18:58,"6,921s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-05 11:18:58,2018-03-05 11:18:59,"1,402s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 11:18:59,2018-03-05 11:18:59,"0,087s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 11:18:59,2018-03-05 11:18:59,"0,160s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 11:18:59,2018-03-05 11:18:59,"0,129s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:18:59,2018-03-05 11:18:59,"0,101s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 64.0.3282.186,,2018-03-05 11:18:59,2018-03-05 11:19:14,"14,127s",FAILED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-05 11:19:00,2018-03-05 11:19:01,"1,060s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 11:19:01,2018-03-05 11:19:02,"1,759s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:02,2018-03-05 11:19:03,"0,233s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:03,2018-03-05 11:19:06,"3,063s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 11:19:06,2018-03-05 11:19:12,"6,083s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 11:19:12,2018-03-05 11:19:12,"0,241s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 11:19:12,2018-03-05 11:19:12,"0,029s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:12,2018-03-05 11:19:12,"0,080s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:12,2018-03-05 11:19:12,"0,106s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:12,2018-03-05 11:19:12,"0,094s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 11:19:12,2018-03-05 11:19:13,"0,212s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,090s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,110s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,074s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,050s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,124s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,102s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:13,"0,087s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 11:19:13,2018-03-05 11:19:14,"0,378s",FAILED
