Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add user role,Chrome 63.0.3239.132,,2018-02-19 16:57:25,2018-02-19 16:57:37,"12,028s",PASSED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-19 16:57:25,2018-02-19 16:57:32,"6,393s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-19 16:57:26,2018-02-19 16:57:30,"4,455s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-19 16:57:30,2018-02-19 16:57:31,"1,390s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:57:31,2018-02-19 16:57:31,"0,038s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:57:31,2018-02-19 16:57:32,"0,123s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:32,"0,101s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:32,"0,101s",PASSED
,,,,,,
Test Cases/Add_User_Role,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:37,"4,772s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:32,"0,029s",PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:32,"0,085s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:32,"0,530s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:32,2018-02-19 16:57:33,"0,075s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:57:33,2018-02-19 16:57:35,"1,954s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:35,2018-02-19 16:57:35,"0,144s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:57:35,2018-02-19 16:57:35,"0,087s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:35,2018-02-19 16:57:35,"0,118s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 16:57:35,2018-02-19 16:57:35,"0,572s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:35,2018-02-19 16:57:36,"0,186s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:57:36,2018-02-19 16:57:36,"0,253s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:36,2018-02-19 16:57:36,"0,069s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 16:57:36,2018-02-19 16:57:36,"0,434s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:36,2018-02-19 16:57:36,"0,066s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 16:57:36,2018-02-19 16:57:37,"0,090s",PASSED
