Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 64.0.3282.186,,2018-03-05 13:58:28,2018-03-05 13:58:51,"22,702s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 64.0.3282.186,,2018-03-05 13:58:28,2018-03-05 13:58:36,"7,713s",PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-05 13:58:29,2018-03-05 13:58:34,"5,837s",PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-05 13:58:34,2018-03-05 13:58:36,"1,395s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 13:58:36,2018-03-05 13:58:36,"0,035s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 13:58:36,2018-03-05 13:58:36,"0,113s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 13:58:36,2018-03-05 13:58:36,"0,091s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:36,2018-03-05 13:58:36,"0,066s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 64.0.3282.186,,2018-03-05 13:58:36,2018-03-05 13:58:50,"14,078s",FAILED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 13:58:36,2018-03-05 13:58:41,"5,141s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:41,2018-03-05 13:58:42,"0,381s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:42,2018-03-05 13:58:43,"1,111s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 13:58:43,2018-03-05 13:58:48,"5,482s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 13:58:48,2018-03-05 13:58:49,"0,186s",PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,018s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,102s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,146s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,078s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,219s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,113s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:49,"0,129s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:49,2018-03-05 13:58:50,"0,076s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:50,2018-03-05 13:58:50,"0,070s",PASSED
setText,Chrome 64.0.3282.186,,2018-03-05 13:58:50,2018-03-05 13:58:50,"0,150s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:50,2018-03-05 13:58:50,"0,091s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:50,2018-03-05 13:58:50,"0,074s",PASSED
click,Chrome 64.0.3282.186,,2018-03-05 13:58:50,2018-03-05 13:58:50,"0,364s",FAILED
