Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 63.0.3239.132,,2018-02-19 12:06:34,2018-02-19 12:06:55,"20,911s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-19 12:06:34,2018-02-19 12:06:40,"6,530s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-19 12:06:34,2018-02-19 12:06:39,"4,513s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-19 12:06:39,2018-02-19 12:06:40,"1,418s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:06:40,2018-02-19 12:06:40,"0,048s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:06:40,2018-02-19 12:06:40,"0,176s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:06:40,2018-02-19 12:06:40,"0,099s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:06:40,2018-02-19 12:06:40,"0,100s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 63.0.3239.132,,2018-02-19 12:06:40,2018-02-19 12:06:54,"13,482s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-19 12:06:41,2018-02-19 12:06:41,"0,837s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:06:41,2018-02-19 12:06:46,"4,934s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:06:46,2018-02-19 12:06:47,"0,277s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:06:47,2018-02-19 12:06:48,"1,181s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:06:48,2018-02-19 12:06:53,"5,337s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:06:53,2018-02-19 12:06:53,"0,207s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:06:53,2018-02-19 12:06:53,"0,017s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:06:53,2018-02-19 12:06:54,"0,086s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:06:54,2018-02-19 12:06:54,"0,070s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:06:54,2018-02-19 12:06:54,"0,366s",FAILED
