Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 63.0.3239.132,,2018-02-19 12:02:16,2018-02-19 12:02:37,"20,736s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-19 12:02:17,2018-02-19 12:02:23,"6,898s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-19 12:02:17,2018-02-19 12:02:22,"4,979s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-19 12:02:22,2018-02-19 12:02:23,"1,410s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:02:23,2018-02-19 12:02:23,"0,036s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:02:23,2018-02-19 12:02:23,"0,103s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:02:23,2018-02-19 12:02:23,"0,101s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:02:23,2018-02-19 12:02:23,"0,099s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 63.0.3239.132,,2018-02-19 12:02:23,2018-02-19 12:02:36,"12,883s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-19 12:02:24,2018-02-19 12:02:24,"0,025s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:02:24,2018-02-19 12:02:28,"4,528s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:02:28,2018-02-19 12:02:29,"0,904s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:02:29,2018-02-19 12:02:30,"1,399s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:02:30,2018-02-19 12:02:36,"5,145s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:02:36,2018-02-19 12:02:36,"0,204s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-19 12:02:36,2018-02-19 12:02:36,"0,018s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:02:36,2018-02-19 12:02:36,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-02-19 12:02:36,2018-02-19 12:02:36,"0,058s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-19 12:02:36,2018-02-19 12:02:36,"0,378s",FAILED
