Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 65.0.3325.162,,2018-03-15 08:29:46,2018-03-15 08:30:14,"28,062s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 65.0.3325.162,,2018-03-15 08:29:46,2018-03-15 08:29:53,"7,246s",PASSED
openBrowser,Chrome 65.0.3325.162,,2018-03-15 08:29:46,2018-03-15 08:29:51,"5,127s",PASSED
maximizeWindow,Chrome 65.0.3325.162,,2018-03-15 08:29:51,2018-03-15 08:29:53,"1,399s",PASSED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:29:53,2018-03-15 08:29:53,"0,038s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:29:53,2018-03-15 08:29:53,"0,178s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:29:53,2018-03-15 08:29:53,"0,183s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:29:53,2018-03-15 08:29:53,"0,126s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 65.0.3325.162,,2018-03-15 08:29:53,2018-03-15 08:30:13,"19,938s",FAILED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:29:53,2018-03-15 08:29:59,"5,223s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:29:59,2018-03-15 08:29:59,"0,613s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:29:59,2018-03-15 08:30:00,"1,054s",PASSED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:30:00,2018-03-15 08:30:06,"5,553s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:30:06,2018-03-15 08:30:06,"0,205s",PASSED
waitForElementPresent,Chrome 65.0.3325.162,,2018-03-15 08:30:06,2018-03-15 08:30:06,"0,020s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:06,2018-03-15 08:30:06,"0,193s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:06,2018-03-15 08:30:06,"0,128s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:06,2018-03-15 08:30:07,"0,069s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,234s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,081s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,096s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,068s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,068s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,125s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,073s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,069s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:07,"0,077s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:07,2018-03-15 08:30:08,"0,070s",PASSED
setText,Chrome 65.0.3325.162,,2018-03-15 08:30:08,2018-03-15 08:30:08,"0,108s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:08,2018-03-15 08:30:08,"0,055s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:08,2018-03-15 08:30:08,"0,099s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:08,2018-03-15 08:30:08,"0,051s",PASSED
waitForElementVisible,Chrome 65.0.3325.162,,2018-03-15 08:30:08,2018-03-15 08:30:13,"5,144s",PASSED
click,Chrome 65.0.3325.162,,2018-03-15 08:30:13,2018-03-15 08:30:13,"0,358s",FAILED
