Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 63.0.3239.132,,2018-02-21 13:48:13,2018-02-21 13:49:04,"50,433s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 63.0.3239.132,,2018-02-21 13:48:14,2018-02-21 13:48:20,"6,455s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-21 13:48:14,2018-02-21 13:48:18,"4,441s",PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-21 13:48:18,2018-02-21 13:48:20,"1,412s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:48:20,"0,046s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:48:20,"0,179s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:48:20,"0,107s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:48:20,"0,092s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:49:03,"43,018s",FAILED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:48:20,"0,082s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 13:48:20,2018-02-21 13:48:25,"5,234s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:25,2018-02-21 13:48:26,"0,314s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 13:48:26,2018-02-21 13:48:31,"5,570s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 13:48:31,2018-02-21 13:48:31,"0,185s",PASSED
waitForElementPresent,Chrome 63.0.3239.132,,2018-02-21 13:48:31,2018-02-21 13:48:32,"0,018s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:32,2018-02-21 13:48:32,"0,086s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:32,2018-02-21 13:48:32,"0,081s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:32,2018-02-21 13:48:32,"0,057s",PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 13:48:32,2018-02-21 13:48:32,"0,234s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:32,2018-02-21 13:48:32,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-02-21 13:48:32,2018-02-21 13:49:03,"30,961s",FAILED
