Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create table,Chrome 66.0.3359.117,,2018-04-19 09:08:58,2018-04-19 09:09:22,"24,388s",FAILED
,,,,,,
Test Cases/Authorization_Admin,Chrome 66.0.3359.117,,2018-04-19 09:08:58,2018-04-19 09:09:05,"6,736s",PASSED
openBrowser,Chrome 66.0.3359.117,,2018-04-19 09:08:58,2018-04-19 09:09:03,"4,832s",PASSED
maximizeWindow,Chrome 66.0.3359.117,,2018-04-19 09:09:03,2018-04-19 09:09:05,"1,389s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:09:05,2018-04-19 09:09:05,"0,042s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:05,2018-04-19 09:09:05,"0,107s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:05,2018-04-19 09:09:05,"0,101s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:05,2018-04-19 09:09:05,"0,066s",PASSED
,,,,,,
Test Cases/Create_Table,Chrome 66.0.3359.117,,2018-04-19 09:09:05,2018-04-19 09:09:22,"16,735s",FAILED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:09:05,2018-04-19 09:09:11,"5,614s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:11,2018-04-19 09:09:11,"0,545s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:11,2018-04-19 09:09:12,"1,150s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:09:12,2018-04-19 09:09:18,"6,042s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:18,2018-04-19 09:09:19,"0,217s",PASSED
waitForElementPresent,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,019s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,083s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,082s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,065s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,212s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,088s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,115s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:19,"0,076s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:19,2018-04-19 09:09:20,"0,087s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,138s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,094s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,073s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,077s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,072s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,114s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,077s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,086s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,090s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,052s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:20,"0,067s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:20,2018-04-19 09:09:21,"0,068s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,196s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,053s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,080s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,073s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,068s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,074s",PASSED
setText,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,108s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,045s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,081s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:21,"0,062s",PASSED
click,Chrome 66.0.3359.117,,2018-04-19 09:09:21,2018-04-19 09:09:22,"0,344s",FAILED
